index	label
200	LH_SalVentAttn_Med_14
201	LH_SalVentAttn_Med_15
202	LH_Limbic_OFC_1
203	LH_Limbic_OFC_2
204	LH_Limbic_OFC_3
205	LH_Limbic_OFC_4
206	LH_Limbic_OFC_5
207	LH_Limbic_OFC_6
208	LH_Limbic_OFC_7
209	LH_Limbic_OFC_8
210	LH_Limbic_OFC_9
211	LH_Limbic_TempPole_1
212	LH_Limbic_TempPole_2
213	LH_Limbic_TempPole_3
214	LH_Limbic_TempPole_4
215	LH_Limbic_TempPole_5
216	LH_Limbic_TempPole_6
217	LH_Limbic_TempPole_7
218	LH_Limbic_TempPole_8
219	LH_Limbic_TempPole_9
220	LH_Limbic_TempPole_10
221	LH_Limbic_TempPole_11
222	LH_Limbic_TempPole_12
223	LH_Limbic_TempPole_13
224	LH_Limbic_TempPole_14
225	LH_Cont_Par_1
226	LH_Cont_Par_2
227	LH_Cont_Par_3
228	LH_Cont_Par_4
229	LH_Cont_Par_5
230	LH_Cont_Par_6
231	LH_Cont_Par_7
232	LH_Cont_Par_8
233	LH_Cont_Par_9
234	LH_Cont_Temp_1
235	LH_Cont_OFC_1
236	LH_Cont_PFCl_1
237	LH_Cont_PFCl_2
238	LH_Cont_PFCl_3
239	LH_Cont_PFCl_4
240	LH_Cont_PFCl_5
241	LH_Cont_PFCl_6
242	LH_Cont_PFCl_7
243	LH_Cont_PFCl_8
244	LH_Cont_PFCl_9
245	LH_Cont_PFCl_10
246	LH_Cont_PFCl_11
247	LH_Cont_PFCl_12
248	LH_Cont_PFCl_13
249	LH_Cont_PFCl_14
250	LH_Cont_PFCl_15
251	LH_Cont_PFCv_1
252	LH_Cont_PFCv_2
253	LH_Cont_PFCv_3
254	LH_Cont_pCun_1
255	LH_Cont_pCun_2
256	LH_Cont_pCun_3
257	LH_Cont_Cing_1
258	LH_Cont_PFCmp_1
259	LH_Cont_Cing_2
260	LH_Cont_Cing_3
261	LH_Cont_Cing_4
262	LH_Cont_PFCmp_2
263	LH_Cont_PFCmp_3
264	LH_Default_Temp_1
265	LH_Default_Temp_2
266	LH_Default_Temp_3
267	LH_Default_Temp_4
268	LH_Default_Temp_5
269	LH_Default_Temp_6
270	LH_Default_Temp_7
271	LH_Default_Temp_8
272	LH_Default_Temp_9
273	LH_Default_Temp_10
274	LH_Default_Temp_11
275	LH_Default_Temp_12
276	LH_Default_Temp_13
277	LH_Default_Temp_14
278	LH_Default_Temp_15
279	LH_Default_Temp_16
280	LH_Default_Par_1
281	LH_Default_Par_2
282	LH_Default_Par_3
283	LH_Default_Par_4
284	LH_Default_Par_5
285	LH_Default_Par_6
286	LH_Default_Par_7
287	LH_Default_Par_8
288	LH_Default_Par_9
289	LH_Default_Par_10
290	LH_Default_Par_11
291	LH_Default_Par_12
292	LH_Default_PFC_1
293	LH_Default_PFC_2
294	LH_Default_PFC_3
295	LH_Default_PFC_4
296	LH_Default_PFC_5
297	LH_Default_PFC_6
298	LH_Default_PFC_7
299	LH_Default_PFC_8
300	LH_Default_PFC_9
301	LH_Default_PFC_10
302	LH_Default_PFC_11
303	LH_Default_PFC_12
304	LH_Default_PFC_13
305	LH_Default_PFC_14
306	LH_Default_PFC_15
307	LH_Default_PFC_16
308	LH_Default_PFC_17
309	LH_Default_PFC_18
310	LH_Default_PFC_19
311	LH_Default_PFC_20
312	LH_Default_PFC_21
313	LH_Default_PFC_22
314	LH_Default_PFC_23
315	LH_Default_PFC_24
316	LH_Default_PFC_25
317	LH_Default_PFC_26
318	LH_Default_PFC_27
319	LH_Default_PFC_28
320	LH_Default_PFC_29
321	LH_Default_PFC_30
322	LH_Default_PFC_31
323	LH_Default_PFC_32
324	LH_Default_PFC_33
325	LH_Default_PFC_34
326	LH_Default_PFC_35
327	LH_Default_PFC_36
328	LH_Default_PFC_37
329	LH_Default_pCunPCC_1
330	LH_Default_pCunPCC_2
331	LH_Default_pCunPCC_3
332	LH_Default_pCunPCC_4
333	LH_Default_pCunPCC_5
334	LH_Default_pCunPCC_6
335	LH_Default_pCunPCC_7
336	LH_Default_pCunPCC_8
337	LH_Default_pCunPCC_9
338	LH_Default_pCunPCC_10
339	LH_Default_pCunPCC_11
340	LH_Default_pCunPCC_12
341	LH_Default_pCunPCC_13
342	LH_Default_pCunPCC_14
343	LH_Default_pCunPCC_15
344	LH_Default_pCunPCC_16
345	LH_Default_pCunPCC_17
346	LH_Default_pCunPCC_18
347	LH_Default_pCunPCC_19
348	LH_Default_pCunPCC_20
349	LH_Default_pCunPCC_21
350	LH_Default_PHC_1
351	RH_Vis_1
352	RH_Vis_2
353	RH_Vis_3
354	RH_Vis_4
355	RH_Vis_5
356	RH_Vis_6
357	RH_Vis_7
358	RH_Vis_8
359	RH_Vis_9
360	RH_Vis_10
361	RH_Vis_11
362	RH_Vis_12
363	RH_Vis_13
364	RH_Vis_14
365	RH_Vis_15
366	RH_Vis_16
367	RH_Vis_17
368	RH_Vis_18
369	RH_Vis_19
370	RH_Vis_20
371	RH_Vis_21
372	RH_Vis_22
373	RH_Vis_23
374	RH_Vis_24
375	RH_Vis_25
376	RH_Vis_26
377	RH_Vis_27
378	RH_Vis_28
379	RH_Vis_29
380	RH_Vis_30
381	RH_Vis_31
382	RH_Vis_32
383	RH_Vis_33
384	RH_Vis_34
385	RH_Vis_35
386	RH_Vis_36
387	RH_Vis_37
388	RH_Vis_38
389	RH_Vis_39
390	RH_Vis_40
391	RH_Vis_41
392	RH_Vis_42
393	RH_Vis_43
394	RH_Vis_44
395	RH_Vis_45
396	RH_Vis_46
397	RH_Vis_47
398	RH_Vis_48
399	RH_Vis_49
400	RH_Vis_50
401	RH_Vis_51
402	RH_Vis_52
403	RH_Vis_53
404	RH_Vis_54
405	RH_Vis_55
406	RH_Vis_56
407	RH_Vis_57
408	RH_Vis_58
409	RH_Vis_59
410	RH_Vis_60
411	RH_Vis_61
412	RH_Vis_62
413	RH_SomMot_1
414	RH_SomMot_2
415	RH_SomMot_3
416	RH_SomMot_4
417	RH_SomMot_5
418	RH_SomMot_6
419	RH_SomMot_7
420	RH_SomMot_8
421	RH_SomMot_9
422	RH_SomMot_10
423	RH_SomMot_11
424	RH_SomMot_12
425	RH_SomMot_13
426	RH_SomMot_14
427	RH_SomMot_15
428	RH_SomMot_16
429	RH_SomMot_17
430	RH_SomMot_18
431	RH_SomMot_19
432	RH_SomMot_20
433	RH_SomMot_21
434	RH_SomMot_22
435	RH_SomMot_23
436	RH_SomMot_24
437	RH_SomMot_25
438	RH_SomMot_26
439	RH_SomMot_27
440	RH_SomMot_28
441	RH_SomMot_29
442	RH_SomMot_30
443	RH_SomMot_31
444	RH_SomMot_32
445	RH_SomMot_33
446	RH_SomMot_34
447	RH_SomMot_35
448	RH_SomMot_36
449	RH_SomMot_37
450	RH_SomMot_38
451	RH_SomMot_39
452	RH_SomMot_40
453	RH_SomMot_41
454	RH_SomMot_42
455	RH_SomMot_43
456	RH_SomMot_44
457	RH_SomMot_45
458	RH_SomMot_46
459	RH_SomMot_47
460	RH_SomMot_48
461	RH_SomMot_49
462	RH_SomMot_50
463	RH_SomMot_51
464	RH_SomMot_52
465	RH_SomMot_53
466	RH_SomMot_54
467	RH_SomMot_55
468	RH_SomMot_56
469	RH_SomMot_57
470	RH_SomMot_58
471	RH_SomMot_59
472	RH_SomMot_60
473	RH_SomMot_61
474	RH_SomMot_62
475	RH_SomMot_63
476	RH_SomMot_64
477	RH_DorsAttn_Post_1
478	RH_DorsAttn_Post_2
479	RH_DorsAttn_Post_3
480	RH_DorsAttn_Post_4
481	RH_DorsAttn_Post_5
482	RH_DorsAttn_Post_6
483	RH_DorsAttn_Post_7
484	RH_DorsAttn_Post_8
485	RH_DorsAttn_Post_9
486	RH_DorsAttn_Post_10
487	RH_DorsAttn_Post_11
488	RH_DorsAttn_Post_12
489	RH_DorsAttn_Post_13
490	RH_DorsAttn_Post_14
491	RH_DorsAttn_Post_15
492	RH_DorsAttn_Post_16
493	RH_DorsAttn_Post_17
494	RH_DorsAttn_Post_18
495	RH_DorsAttn_Post_19
496	RH_DorsAttn_Post_20
497	RH_DorsAttn_Post_21
498	RH_DorsAttn_Post_22
499	RH_DorsAttn_Post_23
500	RH_DorsAttn_Post_24
501	RH_DorsAttn_Post_25
502	RH_DorsAttn_Post_26
503	RH_DorsAttn_Post_27
504	RH_DorsAttn_Post_28
505	RH_DorsAttn_Post_29
506	RH_DorsAttn_Post_30
507	RH_DorsAttn_Post_31
508	RH_DorsAttn_Post_32
509	RH_DorsAttn_Post_33
510	RH_DorsAttn_Post_34
511	RH_DorsAttn_Post_35
512	RH_DorsAttn_Post_36
513	RH_DorsAttn_FEF_1
514	RH_DorsAttn_FEF_2
515	RH_DorsAttn_FEF_3
516	RH_DorsAttn_FEF_4
517	RH_DorsAttn_FEF_5
518	RH_DorsAttn_FEF_6
519	RH_DorsAttn_PrCv_1
520	RH_DorsAttn_PrCv_2
521	RH_SalVentAttn_TempOccPar_1
522	RH_SalVentAttn_TempOccPar_2
523	RH_SalVentAttn_TempOccPar_3
524	RH_SalVentAttn_TempOccPar_4
525	RH_SalVentAttn_TempOccPar_5
526	RH_SalVentAttn_TempOccPar_6
527	RH_SalVentAttn_TempOccPar_7
528	RH_SalVentAttn_TempOccPar_8
529	RH_SalVentAttn_TempOccPar_9
530	RH_SalVentAttn_TempOccPar_10
531	RH_SalVentAttn_TempOccPar_11
532	RH_SalVentAttn_TempOccPar_12
533	RH_SalVentAttn_PrC_1
534	RH_SalVentAttn_FrOperIns_1
535	RH_SalVentAttn_FrOperIns_2
536	RH_SalVentAttn_FrOperIns_3
537	RH_SalVentAttn_FrOperIns_4
538	RH_SalVentAttn_FrOperIns_5
539	RH_SalVentAttn_FrOperIns_6
540	RH_SalVentAttn_FrOperIns_7
541	RH_SalVentAttn_FrOperIns_8
542	RH_SalVentAttn_FrOperIns_9
543	RH_SalVentAttn_FrOperIns_10
544	RH_SalVentAttn_FrOperIns_11
545	RH_SalVentAttn_FrOperIns_12
546	RH_SalVentAttn_FrOperIns_13
547	RH_SalVentAttn_PFCv_1
548	RH_SalVentAttn_PFCl_1
549	RH_SalVentAttn_Med_1
550	RH_SalVentAttn_Med_2
551	RH_SalVentAttn_Med_3
552	RH_SalVentAttn_Med_4
553	RH_SalVentAttn_Med_5
554	RH_SalVentAttn_Med_6
555	RH_SalVentAttn_Med_7
556	RH_SalVentAttn_Med_8
557	RH_SalVentAttn_Med_9
558	RH_SalVentAttn_Med_10
559	RH_SalVentAttn_Med_11
560	RH_Limbic_OFC_1
561	RH_Limbic_OFC_2
562	RH_Limbic_OFC_3
563	RH_Limbic_OFC_4
564	RH_Limbic_OFC_5
565	RH_Limbic_OFC_6
566	RH_Limbic_OFC_7
567	RH_Limbic_OFC_8
568	RH_Limbic_OFC_9
569	RH_Limbic_OFC_10
570	RH_Limbic_OFC_11
571	RH_Limbic_TempPole_1
572	RH_Limbic_TempPole_2
573	RH_Limbic_TempPole_3
574	RH_Limbic_TempPole_4
575	RH_Limbic_TempPole_5
576	RH_Limbic_TempPole_6
577	RH_Limbic_TempPole_7
578	RH_Limbic_TempPole_8
579	RH_Limbic_TempPole_9
580	RH_Limbic_TempPole_10
581	RH_Limbic_TempPole_11
582	RH_Limbic_TempPole_12
583	RH_Limbic_TempPole_13
584	RH_Limbic_TempPole_14
585	RH_Limbic_TempPole_15
586	RH_Cont_Par_1
587	RH_Cont_Par_2
588	RH_Cont_Par_3
589	RH_Cont_Par_4
590	RH_Cont_Par_5
591	RH_Cont_Par_6
592	RH_Cont_Par_7
593	RH_Cont_Par_8
594	RH_Cont_Par_9
595	RH_Cont_Par_10
596	RH_Cont_Par_11
597	RH_Cont_Temp_1
598	RH_Cont_Temp_2
599	RH_Cont_Temp_3
600	RH_Cont_Temp_4
601	RH_Cont_PFCv_1
602	RH_Cont_PFCv_2
603	RH_Cont_PFCl_1
604	RH_Cont_PFCl_2
605	RH_Cont_PFCl_3
606	RH_Cont_PFCl_4
607	RH_Cont_PFCl_5
608	RH_Cont_PFCl_6
609	RH_Cont_PFCl_7
610	RH_Cont_PFCl_8
611	RH_Cont_PFCl_9
612	RH_Cont_PFCl_10
613	RH_Cont_PFCl_11
614	RH_Cont_PFCl_12
615	RH_Cont_PFCl_13
616	RH_Cont_PFCl_14
617	RH_Cont_PFCl_15
618	RH_Cont_PFCl_16
619	RH_Cont_PFCl_17
620	RH_Cont_PFCl_18
621	RH_Cont_PFCl_19
622	RH_Cont_PFCl_20
623	RH_Cont_PFCl_21
624	RH_Cont_PFCl_22
625	RH_Cont_PFCl_23
626	RH_Cont_PFCl_24
627	RH_Cont_PFCl_25
628	RH_Cont_PFCl_26
629	RH_Cont_pCun_1
630	RH_Cont_pCun_3
631	RH_Cont_pCun_4
632	RH_Cont_Cing_1
633	RH_Cont_Cing_2
634	RH_Cont_Cing_3
635	RH_Cont_PFCmp_1
636	RH_Cont_PFCmp_2
637	RH_Cont_PFCmp_3
638	RH_Default_Par_1
639	RH_Default_Par_2
640	RH_Default_Par_3
641	RH_Default_Par_4
642	RH_Default_Par_5
643	RH_Default_Par_6
644	RH_Default_Par_7
645	RH_Default_Par_8
646	RH_Default_Par_9
647	RH_Default_Par_10
648	RH_Default_Temp_1
649	RH_Default_Temp_2
650	RH_Default_Temp_3
651	RH_Default_Temp_4
652	RH_Default_Temp_5
653	RH_Default_Temp_6
654	RH_Default_Temp_7
655	RH_Default_Temp_8
656	RH_Default_Temp_9
657	RH_Default_Temp_10
658	RH_Default_Temp_11
659	RH_Default_Temp_12
660	RH_Default_PFCv_1
661	RH_Default_PFCv_2
662	RH_Default_PFCv_3
663	RH_Default_PFCv_4
664	RH_Default_PFCv_5
665	RH_Default_PFCdPFCm_1
666	RH_Default_PFCdPFCm_2
667	RH_Default_PFCdPFCm_3
668	RH_Default_PFCdPFCm_4
669	RH_Default_PFCdPFCm_5
670	RH_Default_PFCdPFCm_6
671	RH_Default_PFCdPFCm_7
672	RH_Default_PFCdPFCm_8
673	RH_Default_PFCdPFCm_9
674	RH_Default_PFCdPFCm_10
675	RH_Default_PFCdPFCm_11
676	RH_Default_PFCdPFCm_12
677	RH_Default_PFCdPFCm_13
678	RH_Default_PFCdPFCm_14
679	RH_Default_PFCdPFCm_15
680	RH_Default_PFCdPFCm_16
681	RH_Default_PFCdPFCm_17
682	RH_Default_PFCdPFCm_18
683	RH_Default_PFCdPFCm_19
684	RH_Default_pCunPCC_1
685	RH_Default_pCunPCC_2
686	RH_Default_pCunPCC_3
687	RH_Default_pCunPCC_4
688	RH_Default_pCunPCC_5
689	RH_Default_pCunPCC_6
690	RH_Default_pCunPCC_7
691	RH_Default_pCunPCC_8
692	RH_Default_pCunPCC_9
693	RH_Default_pCunPCC_10
694	RH_Default_pCunPCC_11
695	RH_Default_pCunPCC_12
696	RH_Default_pCunPCC_13
697	RH_Default_pCunPCC_14
698	RH_Default_pCunPCC_15
699	RH_Default_pCunPCC_16
700	RH_Cont_pCun_2
701	HIP-head-m-rh
702	HIP-head-l-rh
703	HIP-body-rh
704	HIP-tail-rh
705	THA-VPm-rh
706	THA-VPl-rh
707	THA-VAi-rh
708	THA-VAs-rh
709	THA-DAm-rh
710	THA-DAl-rh
711	PUT-VA-rh
712	PUT-DA-rh
713	PUT-VP-rh
714	PUT-DP-rh
715	CAU-VA-rh
716	CAU-DA-rh
717	CAU-body-rh
718	CAU-tail-rh
719	lAMY-rh
720	mAMY-rh
721	THA-DP-rh
722	NAc-shell-rh
723	NAc-core-rh
724	pGP-rh
725	aGP-rh
726	HIP-head-m-lh
727	HIP-head-l-lh
728	HIP-body-lh
729	HIP-tail-lh
730	THA-VPm-lh
731	THA-VPl-lh
732	THA-VAi-lh
733	THA-VAs-lh
734	THA-DAm-lh
735	THA-DAl-lh
736	PUT-VA-lh
737	PUT-DA-lh
738	PUT-VP-lh
739	PUT-DP-lh
740	CAU-VA-lh
741	CAU-DA-lh
742	CAU-body-lh
743	CAU-tail-lh
744	lAMY-lh
745	mAMY-lh
746	THA-DP-lh
747	NAc-shell-lh
748	NAc-core-lh
749	pGP-lh
750	aGP-lh
